timestamp,Free Flow Time(seconds),Free Flow Speed(KMPH),Current Time(seconds),Current Speed(KMPH),newtimestamp
,,,,,13/07/19 19:15
,,,,,13/07/19 19:20
,,,,,13/07/19 19:25
,,,,,13/07/19 19:30
,,,,,13/07/19 19:35
,,,,,13/07/19 19:40
,,,,,13/07/19 19:45
,,,,,13/07/19 19:50
,,,,,13/07/19 19:55
,,,,,13/07/19 20:00
,,,,,13/07/19 20:05
,,,,,13/07/19 20:10
,,,,,13/07/19 20:15
,,,,,13/07/19 20:20
,,,,,13/07/19 20:25
,,,,,13/07/19 20:30
,,,,,13/07/19 20:35
,,,,,13/07/19 20:40
,,,,,13/07/19 20:45
,,,,,13/07/19 20:50
,,,,,13/07/19 20:55
,,,,,13/07/19 21:00
,,,,,13/07/19 21:05
,,,,,13/07/19 21:10
,,,,,13/07/19 21:15
,,,,,13/07/19 21:20
,,,,,13/07/19 21:25
,,,,,13/07/19 21:30
,,,,,13/07/19 21:35
,,,,,13/07/19 21:40
,,,,,13/07/19 21:45
,,,,,13/07/19 21:50
,,,,,13/07/19 21:55
,,,,,13/07/19 22:00
,,,,,13/07/19 22:05
,,,,,13/07/19 22:10
,,,,,13/07/19 22:15
,,,,,13/07/19 22:20
,,,,,13/07/19 22:25
,,,,,13/07/19 22:30
,,,,,13/07/19 22:35
,,,,,13/07/19 22:40
,,,,,13/07/19 22:45
,,,,,13/07/19 22:50
,,,,,13/07/19 22:55
,,,,,13/07/19 23:00
,,,,,13/07/19 23:05
,,,,,13/07/19 23:10
,,,,,13/07/19 23:15
,,,,,13/07/19 23:20
,,,,,13/07/19 23:25
,,,,,13/07/19 23:30
,,,,,13/07/19 23:35
,,,,,13/07/19 23:40
,,,,,13/07/19 23:45
,,,,,13/07/19 23:50
,,,,,13/07/19 23:55
,,,,,14/07/19 0:00
